document_id,query_player,relevant_player,rank,top_1_document_id,top_1_player,top_5_document_ids,top_5_players,query_text
rk_4282,Gary Magnée,Gary Magnée,1,rk_4282,Gary Magnée,rk_4282 | rk_4403 | rk_4417 | rk_4163 | rk_4367,Gary Magnée | Joaquin Seys | Thibo Somers | Daam Foulon | Joedrick Pupe,"identity: player (Player): Gary Magnée | nation (Nation): BEL | position (Pos): defender, midfielder (DF,MF) | club (Squad): Cercle Brugge | age (Age): 24 | birth_year (Born): 1999 || attacking_stats: goals (Gls): 0 | assists (Ast): 3 | expected_goals (xG): 0.9 | expected_assists (xAG): 3.3 | non_penalty_expected_goals (npxG): 0.9 | expected_goal_involvements (xG+xAG): 0.22 || progression_stats: progressive_carries (PrgC): 40 | progressive_passes (PrgP): 77 | progressive_receptions (PrgR): 75 || usage_stats: matches_played (MP): 25 | starts (Starts): 22 | minutes_played (Min): 1726 | full_match_equivalents (90s): 19.2 || discipline_stats: yellow_cards (CrdY): 0 | red_cards (CrdR): 1 || tags: nation_bel | position_defender | position_midfielder | medium_goals | elite_assists | medium_expected_goals | elite_expected_assists | high_progressive_carries | high_progressive_passes | high_progressive_receptions | high_minutes_played | regular_starter"
rk_4283,Mark Mampasi,Mark Mampasi,1,rk_4283,Mark Mampasi,rk_4283 | rk_571 | rk_1530 | rk_4647 | rk_5184,Mark Mampasi | Illia Zabarnyi | Ivan Ordets | Yevhen Cheberko | Oleksandr Svatok,identity: player (Player): Mark Mampasi | nation (Nation): UKR | position (Pos): defender (DF) | club (Squad): Kortrijk | age (Age): 21 | birth_year (Born): 2003 || attacking_stats: goals (Gls): 1 | assists (Ast): 0 | expected_goals (xG): 0.8 | expected_assists (xAG): 0.0 | non_penalty_expected_goals (npxG): 0.8 | expected_goal_involvements (xG+xAG): 0.08 || progression_stats: progressive_carries (PrgC): 6 | progressive_passes (PrgP): 41 | progressive_receptions (PrgR): 1 || usage_stats: matches_played (MP): 14 | starts (Starts): 12 | minutes_played (Min): 1038 | full_match_equivalents (90s): 11.5 || discipline_stats: yellow_cards (CrdY): 4 | red_cards (CrdR): 1 || tags: nation_ukr | position_defender | high_goals | medium_assists | medium_expected_goals | low_expected_assists | low_progressive_carries | medium_progressive_passes | low_progressive_receptions | medium_minutes_played | regular_starter
rk_4284,José Marsà,José Marsà,1,rk_4284,José Marsà,rk_4284 | rk_2301 | rk_1741 | rk_3621 | rk_2025,José Marsà | Igor Zubeldia | Jon Aramburu | José Fontán | José Luis Gayà,identity: player (Player): José Marsà | nation (Nation): ESP | position (Pos): defender (DF) | club (Squad): Mechelen | age (Age): 22 | birth_year (Born): 2002 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.4 | expected_assists (xAG): 1.1 | non_penalty_expected_goals (npxG): 0.4 | expected_goal_involvements (xG+xAG): 0.06 || progression_stats: progressive_carries (PrgC): 38 | progressive_passes (PrgP): 110 | progressive_receptions (PrgR): 51 || usage_stats: matches_played (MP): 29 | starts (Starts): 28 | minutes_played (Min): 2269 | full_match_equivalents (90s): 25.2 || discipline_stats: yellow_cards (CrdY): 4 | red_cards (CrdR): 0 || tags: nation_esp | position_defender | medium_goals | medium_assists | low_expected_goals | medium_expected_assists | high_progressive_carries | elite_progressive_passes | high_progressive_receptions | high_minutes_played | regular_starter
rk_4285,Ar'jany Martha,Ar'jany Martha,1,rk_4285,Ar'jany Martha,rk_4285 | rk_4259 | rk_4372 | rk_1467 | rk_4207,Ar'jany Martha | Rajiv van La Parra | Daishawn Redan | Donyell Malen | Dean Huiberts,"identity: player (Player): Ar'jany Martha | nation (Nation): NED | position (Pos): midfielder, forward (MF,FW) | club (Squad): Beerschot | age (Age): 20 | birth_year (Born): 2003 || attacking_stats: goals (Gls): 0 | assists (Ast): 1 | expected_goals (xG): 0.2 | expected_assists (xAG): 0.1 | non_penalty_expected_goals (npxG): 0.2 | expected_goal_involvements (xG+xAG): 0.05 || progression_stats: progressive_carries (PrgC): 5 | progressive_passes (PrgP): 21 | progressive_receptions (PrgR): 31 || usage_stats: matches_played (MP): 16 | starts (Starts): 6 | minutes_played (Min): 585 | full_match_equivalents (90s): 6.5 || discipline_stats: yellow_cards (CrdY): 1 | red_cards (CrdR): 0 || tags: nation_ned | position_midfielder | position_forward | medium_goals | high_assists | low_expected_goals | low_expected_assists | low_progressive_carries | medium_progressive_passes | medium_progressive_receptions | low_minutes_played | rotation_player"
rk_4286,Kéres Masangu,Kéres Masangu,1,rk_4286,Kéres Masangu,rk_4286 | rk_4276 | rk_4024 | rk_1304 | rk_4462,Kéres Masangu | Ridwane M'Barki | Desmond Acquah | Olivier Deman | Jasper Van Oudenhove,identity: player (Player): Kéres Masangu | nation (Nation): BEL | position (Pos): defender (DF) | club (Squad): Dender | age (Age): 24 | birth_year (Born): 2000 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.0 | expected_assists (xAG): 0.0 | non_penalty_expected_goals (npxG): 0.0 | expected_goal_involvements (xG+xAG): 0.0 || progression_stats: progressive_carries (PrgC): 0 | progressive_passes (PrgP): 1 | progressive_receptions (PrgR): 0 || usage_stats: matches_played (MP): 3 | starts (Starts): 0 | minutes_played (Min): 6 | full_match_equivalents (90s): 0.1 || discipline_stats: yellow_cards (CrdY): 1 | red_cards (CrdR): 0 || tags: nation_bel | position_defender | medium_goals | medium_assists | low_expected_goals | low_expected_assists | low_progressive_carries | low_progressive_passes | low_progressive_receptions | low_minutes_played
rk_4287,Davor Matijas,Davor Matijas,1,rk_4287,Davor Matijas,rk_4287 | rk_1447 | rk_1964 | rk_4857 | rk_4242,Davor Matijas | Nediljko Labrović | Dinko Horkaš | Kristijan Kahlina | Mads Kikkenborg,identity: player (Player): Davor Matijas | nation (Nation): CRO | position (Pos): goalkeeper (GK) | club (Squad): Beerschot | age (Age): 24 | birth_year (Born): 1999 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.0 | expected_assists (xAG): 0.0 | non_penalty_expected_goals (npxG): 0.0 | expected_goal_involvements (xG+xAG): 0.0 || progression_stats: progressive_carries (PrgC): 0 | progressive_passes (PrgP): 2 | progressive_receptions (PrgR): 0 || usage_stats: matches_played (MP): 10 | starts (Starts): 9 | minutes_played (Min): 852 | full_match_equivalents (90s): 9.5 || discipline_stats: yellow_cards (CrdY): 2 | red_cards (CrdR): 0 || tags: nation_cro | position_goalkeeper | medium_goals | medium_assists | low_expected_goals | low_expected_assists | low_progressive_carries | low_progressive_passes | low_progressive_receptions | medium_minutes_played | regular_starter
rk_4288,Hervé Matthys,Hervé Matthys,1,rk_4288,Hervé Matthys,rk_4288 | rk_4085 | rk_4448 | rk_4474 | rk_4032,Hervé Matthys | Welat Cagro | Derrick Tshimanga | Óscar Vargas | Toby Alderweireld,identity: player (Player): Hervé Matthys | nation (Nation): BEL | position (Pos): defender (DF) | club (Squad): Beerschot | age (Age): 28 | birth_year (Born): 1996 || attacking_stats: goals (Gls): 1 | assists (Ast): 1 | expected_goals (xG): 0.9 | expected_assists (xAG): 0.3 | non_penalty_expected_goals (npxG): 0.1 | expected_goal_involvements (xG+xAG): 0.13 || progression_stats: progressive_carries (PrgC): 3 | progressive_passes (PrgP): 18 | progressive_receptions (PrgR): 3 || usage_stats: matches_played (MP): 11 | starts (Starts): 11 | minutes_played (Min): 907 | full_match_equivalents (90s): 10.1 || discipline_stats: yellow_cards (CrdY): 1 | red_cards (CrdR): 0 || tags: nation_bel | position_defender | high_goals | high_assists | medium_expected_goals | low_expected_assists | low_progressive_carries | low_progressive_passes | low_progressive_receptions | medium_minutes_played | regular_starter
rk_4289,Noam Mayoka-Tika,Noam Mayoka-Tika,1,rk_4289,Noam Mayoka-Tika,rk_4289 | rk_4063 | rk_4423 | rk_1304 | rk_4112,Noam Mayoka-Tika | Quentin Benaets | Alexandre Stanic | Olivier Deman | Nils De Wilde,identity: player (Player): Noam Mayoka-Tika | nation (Nation): BEL | position (Pos): midfielder (MF) | club (Squad): Charleroi | age (Age): 20 | birth_year (Born): 2003 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.0 | expected_assists (xAG): 0.0 | non_penalty_expected_goals (npxG): 0.0 | expected_goal_involvements (xG+xAG): 0.15 || progression_stats: progressive_carries (PrgC): 0 | progressive_passes (PrgP): 1 | progressive_receptions (PrgR): 0 || usage_stats: matches_played (MP): 1 | starts (Starts): 0 | minutes_played (Min): 9 | full_match_equivalents (90s): 0.1 || discipline_stats: yellow_cards (CrdY): 0 | red_cards (CrdR): 0 || tags: nation_bel | position_midfielder | medium_goals | medium_assists | low_expected_goals | low_expected_assists | low_progressive_carries | low_progressive_passes | low_progressive_receptions | low_minutes_played
rk_4290,Youssef Maziz,Youssef Maziz,1,rk_4290,Youssef Maziz,rk_4290 | rk_876 | rk_2469 | rk_2409 | rk_2345,Youssef Maziz | Manu Koné | Sofiane Diop | Josué Casimir | Neil El Aynaoui,"identity: player (Player): Youssef Maziz | nation (Nation): FRA | position (Pos): midfielder, forward (MF,FW) | club (Squad): OH Leuven | age (Age): 26 | birth_year (Born): 1998 || attacking_stats: goals (Gls): 3 | assists (Ast): 1 | expected_goals (xG): 3.4 | expected_assists (xAG): 2.0 | non_penalty_expected_goals (npxG): 3.4 | expected_goal_involvements (xG+xAG): 0.34 || progression_stats: progressive_carries (PrgC): 46 | progressive_passes (PrgP): 78 | progressive_receptions (PrgR): 70 || usage_stats: matches_played (MP): 30 | starts (Starts): 17 | minutes_played (Min): 1423 | full_match_equivalents (90s): 15.8 || discipline_stats: yellow_cards (CrdY): 4 | red_cards (CrdR): 0 || tags: nation_fra | position_midfielder | position_forward | high_goals | high_assists | high_expected_goals | high_expected_assists | elite_progressive_carries | high_progressive_passes | high_progressive_receptions | medium_minutes_played | rotation_player"
rk_4291,Jay-David Mbalanda,Jay-David Mbalanda,1,rk_4291,Jay-David Mbalanda,rk_4291 | rk_2809 | rk_2832 | rk_2564 | rk_2526,Jay-David Mbalanda | Enzo Sternal | Robinio Vaz | Noham Kamara | Axel Gueguin,identity: player (Player): Jay-David Mbalanda | nation (Nation): FRA | position (Pos): forward (FW) | club (Squad): Sint-Truiden | age (Age): 17 | birth_year (Born): 2007 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.0 | expected_assists (xAG): 0.0 | non_penalty_expected_goals (npxG): 0.0 | expected_goal_involvements (xG+xAG): 0.23 || progression_stats: progressive_carries (PrgC): 0 | progressive_passes (PrgP): 1 | progressive_receptions (PrgR): 5 || usage_stats: matches_played (MP): 3 | starts (Starts): 0 | minutes_played (Min): 19 | full_match_equivalents (90s): 0.2 || discipline_stats: yellow_cards (CrdY): 1 | red_cards (CrdR): 0 || tags: nation_fra | position_forward | medium_goals | medium_assists | low_expected_goals | low_expected_assists | low_progressive_carries | low_progressive_passes | low_progressive_receptions | low_minutes_played
rk_4292,Noah Mbamba,Noah Mbamba,1,rk_4292,Noah Mbamba,rk_4292 | rk_4025 | rk_4151 | rk_4052 | rk_4385,Noah Mbamba | Noah Adedeji | Matias Fernandez-Pardo | Michel-Ange Balikwisha | Gilles Ruyssen,identity: player (Player): Noah Mbamba | nation (Nation): BEL | position (Pos): midfielder (MF) | club (Squad): Dender | age (Age): 19 | birth_year (Born): 2005 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.3 | expected_assists (xAG): 0.6 | non_penalty_expected_goals (npxG): 0.3 | expected_goal_involvements (xG+xAG): 0.39 || progression_stats: progressive_carries (PrgC): 5 | progressive_passes (PrgP): 5 | progressive_receptions (PrgR): 9 || usage_stats: matches_played (MP): 6 | starts (Starts): 2 | minutes_played (Min): 199 | full_match_equivalents (90s): 2.2 || discipline_stats: yellow_cards (CrdY): 0 | red_cards (CrdR): 0 || tags: nation_bel | position_midfielder | medium_goals | medium_assists | low_expected_goals | medium_expected_assists | low_progressive_carries | low_progressive_passes | low_progressive_receptions | low_minutes_played | rotation_player
rk_4293,Loïc Mbe Soh,Loïc Mbe Soh,1,rk_4293,Loïc Mbe Soh,rk_4293 | rk_1756 | rk_4712 | rk_4565 | rk_4934,Loïc Mbe Soh | Loïc Bade | Noah Eile | Lucas Bartlett | Andreas Maxsø,identity: player (Player): Loïc Mbe Soh | nation (Nation): FRA | position (Pos): defender (DF) | club (Squad): Beerschot | age (Age): 23 | birth_year (Born): 2001 || attacking_stats: goals (Gls): 1 | assists (Ast): 0 | expected_goals (xG): 1.0 | expected_assists (xAG): 0.5 | non_penalty_expected_goals (npxG): 0.8 | expected_goal_involvements (xG+xAG): 0.07 || progression_stats: progressive_carries (PrgC): 8 | progressive_passes (PrgP): 68 | progressive_receptions (PrgR): 8 || usage_stats: matches_played (MP): 22 | starts (Starts): 22 | minutes_played (Min): 1980 | full_match_equivalents (90s): 22.0 || discipline_stats: yellow_cards (CrdY): 1 | red_cards (CrdR): 0 || tags: nation_fra | position_defender | high_goals | medium_assists | medium_expected_goals | medium_expected_assists | medium_progressive_carries | high_progressive_passes | low_progressive_receptions | high_minutes_played | regular_starter
rk_4294,Isaac Mbenza,Isaac Mbenza,1,rk_4294,Isaac Mbenza,rk_4294 | rk_4068 | rk_4066 | rk_4337 | rk_4195,Isaac Mbenza | Mohamed Berte | Antoine Bernier | Kazeem Olaigbe | Lennard Hens,identity: player (Player): Isaac Mbenza | nation (Nation): BEL | position (Pos): forward (FW) | club (Squad): Charleroi | age (Age): 28 | birth_year (Born): 1996 || attacking_stats: goals (Gls): 3 | assists (Ast): 1 | expected_goals (xG): 1.6 | expected_assists (xAG): 3.5 | non_penalty_expected_goals (npxG): 1.6 | expected_goal_involvements (xG+xAG): 0.49 || progression_stats: progressive_carries (PrgC): 33 | progressive_passes (PrgP): 28 | progressive_receptions (PrgR): 108 || usage_stats: matches_played (MP): 28 | starts (Starts): 9 | minutes_played (Min): 925 | full_match_equivalents (90s): 10.3 || discipline_stats: yellow_cards (CrdY): 1 | red_cards (CrdR): 0 || tags: nation_bel | position_forward | high_goals | high_assists | high_expected_goals | elite_expected_assists | high_progressive_carries | medium_progressive_passes | elite_progressive_receptions | medium_minutes_played | rotation_player
rk_4295,Mark McKenzie,Mark McKenzie,1,rk_4295,Mark McKenzie,rk_4295 | rk_2648 | rk_5214 | rk_4920 | rk_4675,Mark McKenzie | Mark McKenzie | Gavin Turner | AJ Marcucci | Edward Davis,identity: player (Player): Mark McKenzie | nation (Nation): USA | position (Pos): forward (FW) | club (Squad): Genk | age (Age): 25 | birth_year (Born): 1999 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.0 | expected_assists (xAG): 0.0 | non_penalty_expected_goals (npxG): 0.0 | expected_goal_involvements (xG+xAG): 0.0 || progression_stats: progressive_carries (PrgC): 0 | progressive_passes (PrgP): 0 | progressive_receptions (PrgR): 0 || usage_stats: matches_played (MP): 1 | starts (Starts): 0 | minutes_played (Min): 1 | full_match_equivalents (90s): 0.0 || discipline_stats: yellow_cards (CrdY): 0 | red_cards (CrdR): 0 || tags: nation_usa | position_forward | medium_goals | medium_assists | low_expected_goals | low_expected_assists | low_progressive_carries | low_progressive_passes | low_progressive_receptions | low_minutes_played
rk_4296,Dire Mebude,Dire Mebude,1,rk_4296,Dire Mebude,rk_4296 | rk_5116 | rk_2016 | rk_1275 | rk_706,Dire Mebude | Johnny Russell | Fer López | Oliver Burke | Andrea Colpani,identity: player (Player): Dire Mebude | nation (Nation): SCO | position (Pos): forward (FW) | club (Squad): Westerlo | age (Age): 20 | birth_year (Born): 2004 || attacking_stats: goals (Gls): 2 | assists (Ast): 1 | expected_goals (xG): 2.7 | expected_assists (xAG): 1.6 | non_penalty_expected_goals (npxG): 2.7 | expected_goal_involvements (xG+xAG): 0.57 || progression_stats: progressive_carries (PrgC): 21 | progressive_passes (PrgP): 26 | progressive_receptions (PrgR): 57 || usage_stats: matches_played (MP): 17 | starts (Starts): 7 | minutes_played (Min): 680 | full_match_equivalents (90s): 7.6 || discipline_stats: yellow_cards (CrdY): 1 | red_cards (CrdR): 0 || tags: nation_sco | position_forward | high_goals | high_assists | high_expected_goals | high_expected_assists | high_progressive_carries | medium_progressive_passes | high_progressive_receptions | low_minutes_played | rotation_player
rk_4297,Brandon Mechele,Brandon Mechele,1,rk_4297,Brandon Mechele,rk_4297 | rk_4109 | rk_4378 | rk_1539 | rk_1769,Brandon Mechele | Dion De Neve | Mats Rits | Felix Passlack | Enzo Barrenechea,identity: player (Player): Brandon Mechele | nation (Nation): BEL | position (Pos): defender (DF) | club (Squad): Club Brugge | age (Age): 31 | birth_year (Born): 1993 || attacking_stats: goals (Gls): 3 | assists (Ast): 1 | expected_goals (xG): 1.3 | expected_assists (xAG): 1.3 | non_penalty_expected_goals (npxG): 1.3 | expected_goal_involvements (xG+xAG): 0.09 || progression_stats: progressive_carries (PrgC): 23 | progressive_passes (PrgP): 158 | progressive_receptions (PrgR): 6 || usage_stats: matches_played (MP): 30 | starts (Starts): 30 | minutes_played (Min): 2700 | full_match_equivalents (90s): 30.0 || discipline_stats: yellow_cards (CrdY): 2 | red_cards (CrdR): 0 || tags: nation_bel | position_defender | high_goals | high_assists | medium_expected_goals | high_expected_assists | high_progressive_carries | elite_progressive_passes | low_progressive_receptions | elite_minutes_played | regular_starter
